"ISO3","Year","GDP_USD","Population_Total","Health_Exp_Percent_GDP","Polity_Score","Inactivity_Adolescents_Percent","Is_Host","GDP_per_Capita","Health_Exp_per_Capita_USD","Log_Population","Log_GDP_per_Capita"
"NGA",2014,574183763411.508,185896915,3.34840417,4,NA,0,3088.7213131617,103.422873249585,19.0407028576105,8.03551246973616
"NGA",2015,493026682800.63,190671878,3.58194995,7,NA,0,2585.73360671798,92.6196836329678,19.0660645924703,7.85776454038206
"NGA",2016,404649125252.16,195443700,3.64773679,7,NA,0,2070.4127339595,75.5232070014854,19.090782916376,7.63550325477042
"NGA",2017,375745731053.427,200254579,3.74762511,7,NA,0,1876.34027111773,70.3181991494502,19.1151000100683,7.53707849431141
"NGA",2018,421739251509.08,204938755,3.09069347,7,NA,0,2057.87944554011,63.6027456437803,19.1382217363686,7.62943133622345
"NGA",2019,474517490844.461,209485641,2.98547053,NA,NA,0,2265.15520863056,67.6255412124253,19.1601657555981,7.72539856035112
"NGA",2020,432198898467.795,213996181,3.38063431,NA,NA,0,2019.65706326224,68.2772196249817,19.1814687270325,7.61068300532032
"NGA",2021,440833635873.827,218529286,4.07625723,NA,NA,0,2017.27486481527,82.2293125260051,19.202430595555,7.60950280274771
"NGA",2022,477403400101.174,223150896,4.27090406,NA,NA,0,2139.37478476974,91.370644541347,19.2233587642679,7.66826890868017
"NGA",2023,363846332834.618,227882945,NA,NA,NA,0,1596.63696129001,NA,19.2443426559615,7.37565479694375
"NGA",2024,187759703099.801,232679478,NA,NA,NA,0,806.945695055242,NA,19.2651724335799,6.69325637363303
"NIC",1946,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1947,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1948,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1949,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1950,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1951,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1952,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1953,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1954,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1955,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1956,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1957,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1958,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1959,NA,NA,NA,-8,NA,0,NA,NA,NA,NA
"NIC",1960,227223322.141537,1782370,NA,-8,NA,0,127.483812082529,NA,14.3934544973347,4.84798939247927
"NIC",1961,244144236.65331,1836451,NA,-8,NA,0,132.943507152279,NA,14.4233454626989,4.88992427973287
"NIC",1962,269283803.686825,1892320,NA,-8,NA,0,142.303523551421,NA,14.4533141474849,4.95796226621877
"NIC",1963,297324163.095513,1950159,NA,-8,NA,0,152.461498316554,NA,14.4834214656774,5.02691209411615
"NIC",1964,347119918.158577,2010176,NA,-8,NA,0,172.68135633824,NA,14.513732838391,5.15144802529066
"NIC",1965,564290020.384288,2072681,NA,-8,NA,0,272.251263163163,NA,14.5443534963157,5.60672540152008
"NIC",1966,607140010.475682,2137820,NA,-8,NA,0,283.999593265889,NA,14.5752971761903,5.64897280599782
"NIC",1967,657140010.747554,2205567,NA,-8,NA,0,297.946065908473,NA,14.6064951766647,5.69691248324098
"NIC",1968,692859984.612158,2275836,NA,-8,NA,0,304.44196533149,NA,14.6378580153932,5.71848047894099
"NIC",1969,750000002.894903,2348398,NA,-8,NA,0,319.366650327118,NA,14.6692439515281,5.76633981682637
"NIC",1970,778569938.824225,2423065,NA,-8,NA,0,321.316159006971,NA,14.7005438256873,5.77242555744035
"NIC",1971,828569953.4744,2499825,NA,-8,NA,0,331.451182972568,NA,14.7317312873883,5.80348053776406
"NIC",1972,878570045.450998,2573578,NA,-8,NA,0,341.380772391976,NA,14.7608077065335,5.83299848889141
"NIC",1973,1092900014.79168,2649278,NA,-8,NA,0,412.527494204715,NA,14.7897977080102,6.02230285617104
"NIC",1974,1521400011.53463,2732075,NA,-8,NA,0,556.86612246539,NA,14.8205719517118,6.32232485639724
"NIC",1975,1581599958.5989,2816943,NA,-8,NA,0,561.459695350208,NA,14.851162812362,6.33053999128197
"NIC",1976,1836899998.94579,2903851,NA,-8,NA,0,632.573778388006,NA,14.8815483450706,6.44979685947184
"NIC",1977,2226999873.71856,2992534,NA,-8,NA,0,744.185320440323,NA,14.9116310780874,6.61229009042951
"NIC",1978,2127699978.78077,3080314,NA,-8,NA,0,690.741261696298,NA,14.9405420978054,6.53776531326574
"NIC",1979,1567599981.69806,3164525,NA,-3,NA,0,495.366597419221,NA,14.9675135233085,6.20529808930612
"NIC",1980,2144300006.18028,3252403,NA,-3,NA,0,659.297143121649,NA,14.9949046657112,6.49117433291049
"NIC",1981,2474700227.04662,3345674,NA,-5,NA,0,739.671655710216,NA,15.0231787260154,6.60620637923076
"NIC",1982,2454499872.03789,3438745,NA,-5,NA,0,713.777809066357,NA,15.0506171372031,6.57057172212556
"NIC",1983,2753100057.78802,3530282,NA,-5,NA,0,779.852730684976,NA,15.0768883124043,6.65910509504325
"NIC",1984,3117599872.08764,3619104,NA,-1,NA,0,861.428649767357,NA,15.1017370393532,6.75859223160646
"NIC",1985,2683699935.36479,3706479,NA,-1,NA,0,724.056425347288,NA,15.1255929273405,6.58486932491145
"NIC",1986,2885799993.91571,3794157,NA,-1,NA,0,760.59055909276,NA,15.148972809749,6.63409518297006
"NIC",1987,3851200117.77355,3882164,NA,-1,NA,0,992.024066415934,NA,15.1719032880836,6.89974736749053
"NIC",1988,2630900095.60219,3972320,NA,-1,NA,0,662.308196621166,NA,15.1948608648497,6.49573100140887
"NIC",1989,1013184755.57026,4066476,NA,-1,NA,0,249.155474069012,NA,15.2182873346903,5.51807709546343
"NIC",1990,1009455483.87097,4162559,NA,6,NA,0,242.508390600823,NA,15.2416405873446,5.49103631019472
"NIC",1991,1488804123.71134,4259637,NA,6,NA,0,349.514318640612,NA,15.2646945033473,5.85654452976345
"NIC",1992,1792800000,4357026,NA,6,NA,0,411.473330661786,NA,15.2873002724905,6.01974420796045
"NIC",1993,1756454248.36601,4453732,NA,6,NA,0,394.37807402107,NA,15.309252954356,5.97731002793025
"NIC",1994,3863185119.04762,4549316,NA,6,NA,0,849.179331364895,NA,15.3304874499562,6.74427039058436
"NIC",1995,4140470000,4642931,NA,8,NA,0,891.779352309996,NA,15.3508564058104,6.7932187390996
"NIC",1996,4308351902.78601,4729974,NA,8,NA,0,910.861645917295,NA,15.3694302636243,6.81439101516366
"NIC",1997,4389973489.86032,4809573,NA,8,NA,0,912.757429788532,NA,15.3861188647526,6.81647016050649
"NIC",1998,4635347385.5446,4883655,NA,8,NA,0,949.15537349477,NA,15.4014044728971,6.85557250859625
"NIC",1999,4856026259.07657,4954018,NA,8,NA,0,980.219744675245,NA,15.4157095224524,6.88777677578945
"NIC",2000,5109587049.97449,5022633,5.23883677,8,NA,0,1017.3124434882,53.2953383552455,15.4294648561569,6.92491956960163
"NIC",2001,5351752034.2221,5087825,5.48459768,8,NA,0,1051.87423589099,57.6910699381952,15.4423609887565,6.95832883851913
"NIC",2002,5223727302.54906,5149909,5.73315859,8,NA,0,1014.3339042591,58.1533713633128,15.4544896025809,6.92198742408683
"NIC",2003,5322228350.58068,5210963,6.08317614,8,NA,0,1021.35216668794,62.1306513093337,15.4662752335015,6.92888268199097
"NIC",2004,5792932838.40051,5272912,6.05740356,8,NA,0,1098.62118662335,66.5479188694371,15.4780933295814,7.00181120583393
"NIC",2005,6321324279.14826,5342105,6.22468948,8,NA,0,1183.30214010175,73.6568838315285,15.4911303280186,7.07606423297651
"NIC",2006,6763672380.61154,5418855,6.35756445,8,NA,0,1248.17371577788,79.3534484285385,15.5053950964859,7.12943673457744
"NIC",2007,7423375014.75729,5497243,6.95643044,9,NA,0,1350.38145753377,93.9383467679945,15.5197572517963,7.20814239265572
"NIC",2008,8496967596.77008,5576593,7.16700697,9,NA,0,1523.68437086409,109.20256506063,15.5340885744049,7.32888660906501
"NIC",2009,8298702489.0801,5656601,7.68584394,9,NA,0,1467.08288052845,112.757700667873,15.5483337397536,7.29103127315818
"NIC",2010,8758602232.98358,5737450,7.71019173,9,NA,0,1526.56706951408,117.701247946578,15.562525418716,7.33077674800246
"NIC",2011,9774329332.71276,5819051,7.44982004,9,NA,0,1679.71192084633,125.135515293479,15.5766477479929,7.42637758200696
"NIC",2012,10532017231.8253,5901287,7.48836899,9,NA,0,1784.69836017555,133.644798568425,15.5906810206811,7.48700469403796
"NIC",2013,10982988249.2103,5983845,7.63869238,9,NA,0,1835.43996363714,140.203612641825,15.6045738958946,7.51503949395039
"NIC",2014,11880438824.4494,6066492,7.97716141,9,NA,0,1958.37047579547,156.222373859989,15.6182910717556,7.57986801652803
"NIC",2015,12756696261.0676,6149417,7.96303272,9,NA,0,2074.4562063473,165.189626473506,15.6318678385412,7.63745432908844
"NIC",2016,13286093388.4752,6232666,8.04877567,6,NA,0,2131.68704828322,171.574708502761,15.645314728602,7.66466898665169
"NIC",2017,13785893007.4769,6316231,8.32754421,6,NA,0,2182.61380995674,181.758129957713,15.6586332274697,7.6882784329552
"NIC",2018,13025221974.232,6400080,8.4993515,6,NA,0,2035.16549390508,172.975868933704,15.6718210482518,7.61833241835637
"NIC",2019,12699023614.245,6483657,8.50037098,NA,NA,0,1958.62051528096,166.490009889269,15.6847952609937,7.57999568569368
"NIC",2020,12726422432.4868,6565267,8.58996105,NA,NA,0,1938.44704754381,166.511846358888,15.6973037351129,7.5696424405366
"NIC",2021,14209020361.8508,6644741,9.59249973,NA,NA,0,2138.3858846945,205.124660215678,15.7093362726957,7.66780656393054
"NIC",2022,15634572502.2294,6730654,8.95364857,NA,NA,0,2322.89053964584,207.983455585665,15.7221828737198,7.75056761140444
"NIC",2023,17805842283.8725,6823613,NA,NA,NA,0,2609.44492072931,NA,15.7358996549394,7.86689280364833
"NIC",2024,19693982967.5926,6916140,NA,NA,NA,0,2847.53966339499,NA,15.7493683684954,7.95421062442362
"NIU",2001,NA,NA,NA,NA,86.64,0,NA,NA,NA,NA
"NIU",2002,NA,NA,NA,NA,86.69,0,NA,NA,NA,NA
"NIU",2003,NA,NA,NA,NA,86.73,0,NA,NA,NA,NA
"NIU",2004,NA,NA,NA,NA,86.77,0,NA,NA,NA,NA
"NIU",2005,NA,NA,NA,NA,86.82,0,NA,NA,NA,NA
"NIU",2006,NA,NA,NA,NA,86.86,0,NA,NA,NA,NA
"NIU",2007,NA,NA,NA,NA,86.91,0,NA,NA,NA,NA
"NIU",2008,NA,NA,NA,NA,86.95,0,NA,NA,NA,NA
"NIU",2009,NA,NA,NA,NA,87,0,NA,NA,NA,NA
"NIU",2010,NA,NA,NA,NA,87.04,0,NA,NA,NA,NA
"NIU",2011,NA,NA,NA,NA,87.08,0,NA,NA,NA,NA
"NIU",2012,NA,NA,NA,NA,87.13,0,NA,NA,NA,NA
"NIU",2013,NA,NA,NA,NA,87.17,0,NA,NA,NA,NA
"NIU",2014,NA,NA,NA,NA,87.22,0,NA,NA,NA,NA
"NIU",2015,NA,NA,NA,NA,87.26,0,NA,NA,NA,NA
"NIU",2016,NA,NA,NA,NA,87.31,0,NA,NA,NA,NA
"NLD",1946,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1947,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1948,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1949,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1950,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1951,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1952,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1953,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1954,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1955,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1956,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1957,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1958,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1959,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NLD",1960,13282979014.563,11486631,NA,10,NA,0,1156.38597727767,NA,16.2566943953418,7.05305488388194
"NLD",1961,14599836396.388,11638712,NA,10,NA,0,1254.42028262131,NA,16.2698473412241,7.13442881864695
"NLD",1962,15847582341.1664,11805689,NA,10,NA,0,1342.36827187015,NA,16.2840920918981,7.20219070005679
"NLD",1963,17193744109.0367,11965966,NA,10,NA,0,1436.88726083934,NA,16.2975770115442,7.27023442847058
"NLD",1964,20232048552.8327,12127120,NA,10,NA,0,1668.33086114697,NA,16.310954824865,7.41957892125013
"NLD",1965,22721869808.1438,12294732,NA,10,NA,0,1848.09801532427,NA,16.3246814359162,7.52191228939052
"NLD",1966,24741480717.0389,12456251,NA,10,NA,0,1986.2702443166,NA,16.3377331432242,7.59401391002887
"NLD",1967,27143828098.7481,12598201,NA,10,NA,0,2154.57969743046,NA,16.3490645839502,7.67535094752071
"NLD",1968,30097635750.982,12729721,NA,10,NA,0,2364.3594192663,NA,16.3594500535613,7.76826240557602
"NLD",1969,34086038090.3986,12877984,NA,10,NA,0,2646.84581766825,NA,16.3710297446505,7.88112395257756
"NLD",1970,38220884519.3888,13038526,NA,10,NA,0,2931.38078026525,NA,16.3834190712638,7.98322884706807
"NLD",1971,44644730576.4411,13194497,NA,10,NA,0,3383.58715579996,NA,16.3953104066928,8.12669171440657
"NLD",1972,54787070173.0294,13328593,NA,10,NA,0,4110.49164551948,NA,16.4054221351961,8.32129792211706
"NLD",1973,71946639602.7117,13439322,NA,10,NA,0,5353.44265154981,NA,16.4136954453582,8.58549511921253
"NLD",1974,87371810804.1643,13545056,NA,10,NA,0,6450.45770236493,NA,16.4215321678597,8.77190636887913
"NLD",1975,100397061693.97,13666335,NA,10,NA,0,7346.30474768619,NA,16.4304460674133,8.90195271036616
"NLD",1976,109329386564.427,13774037,NA,10,NA,0,7937.35246713995,NA,16.4382960013036,8.9793350562112
"NLD",1977,127203923857.412,13856185,NA,10,NA,0,9180.2991846177,NA,16.4442422613118,9.12481507400043
"NLD",1978,156089077205.133,13941700,NA,10,NA,0,11195.8424872959,NA,16.4503949070807,9.32329778187756
"NLD",1979,179933827309.678,14038270,NA,10,NA,0,12817.3790153401,NA,16.4572977295966,9.45855726459166
"NLD",1980,195439301706.939,14149800,NA,10,NA,0,13812.1600098191,NA,16.465211047678,9.53330464328344
"NLD",1981,164375775854.456,14247208,NA,10,NA,0,11537.4026865092,NA,16.4720715156576,9.35334944423679
"NLD",1982,158712765536.024,14312690,NA,10,NA,0,11088.9543150885,NA,16.4766571142998,9.31370478510421
"NLD",1983,153671294108.563,14367070,NA,10,NA,0,10696.0774958682,NA,16.4804493402577,9.27763236406856
"NLD",1984,144124462912.088,14424211,NA,10,NA,0,9991.84377655651,NA,16.4844186721554,9.20952441683096
"NLD",1985,144057523221.868,14491632,NA,10,NA,0,9940.73843593793,NA,16.4890819373542,9.20439658622108
"NLD",1986,201157708220.903,14572278,NA,10,NA,0,13804.1360603265,NA,16.4946315146118,9.53272354075629
"NLD",1987,245406949521.323,14665037,NA,10,NA,0,16734.1514052316,NA,16.5009767834045,9.72520690457555
"NLD",1988,262295966105.474,14760094,NA,10,NA,0,17770.6162376387,NA,16.50743774568,9.78530159908645
"NLD",1989,258716904291.801,14848907,NA,10,NA,0,17423.2961585523,NA,16.5134368178106,9.76556344941609
"NLD",1990,318799003993.707,14951510,NA,10,NA,0,21322.1944802704,NA,16.520322856045,9.96750380357708
"NLD",1991,327982316124.47,15069798,NA,10,NA,0,21764.2144987259,NA,16.5282031663987,9.98802236322376
"NLD",1992,363497050125.313,15184166,NA,10,NA,0,23939.2173482108,NA,16.5357637323327,10.0832732863558
"NLD",1993,354070495965.828,15290368,NA,10,NA,0,23156.4404444568,NA,16.5427336456339,10.0500282257667
"NLD",1994,379688232231.505,15382838,NA,10,NA,0,24682.5866742863,NA,16.5487630303767,10.1138532810478
"NLD",1995,452967334614.329,15459006,NA,10,NA,0,29301.1940492376,NA,16.5537023041018,10.2853835467085
"NLD",1996,451372549019.608,15530498,NA,10,NA,0,29063.6236532536,NA,16.5583162615779,10.2772426249201
"NLD",1997,417506211881.635,15610650,NA,10,NA,0,26744.9601318097,NA,16.5634639315991,10.194101328286
"NLD",1998,438612530548.767,15707209,NA,10,NA,0,27924.281808994,NA,16.5696303369059,10.2372519050389
"NLD",1999,447778514140.155,15812088,NA,10,NA,0,28318.7466538357,NA,16.5762852687766,10.2512792902547
"NLD",2000,417649282153.726,15925513,7.7069602,10,NA,0,26225.1697734149,2021.16339681952,16.5834329724044,10.1744749069677
"NLD",2001,432536219668.898,16046180,8.05945873,10,80.37,0,26955.7128032278,2172.48454875347,16.5909813729818,10.2019505317293
"NLD",2002,475529972122.746,16148929,8.64913177,10,80.36,0,29446.5330872868,2546.86944841609,16.5973642896445,10.2903314601563
"NLD",2003,582435617081.96,16225302,9.05657101,10,80.35,0,35896.7504630706,3251.01469597049,16.6020824336324,10.4884020540305
"NLD",2004,661224886143.245,16281779,9.1107645,10,80.34,0,40611.3414353091,3700.00367846193,16.6055571877528,10.6118026522773
"NLD",2005,688133699635.797,16319868,9.09666824,10,80.33,0,42165.3961683879,3835.64620151992,16.6078938192322,10.6493551676337
"NLD",2006,737593995289.411,16346101,9.08055115,10,80.32,0,45123.5432406426,4097.46642465892,16.6094999559208,10.7171594123582
"NLD",2007,853499460872.552,16381696,9.05292606,10,80.31,0,52100.7996285947,4716.64686704544,16.6116751719327,10.8609355755814
"NLD",2008,957901566041.406,16445593,9.27660465,10,80.29,0,58246.7026905874,5403.31633026671,16.6155680965477,10.9724427636556
"NLD",2009,878954223140.234,16530388,9.9929266,10,80.28,0,53172.0261581418,5313.44154571591,16.620710941996,10.8812877129407
"NLD",2010,852464982433.335,16615394,10.15508747,10,80.27,0,51305.7338533973,5210.1421499379,16.6258401730016,10.8455577959343
"NLD",2011,913140741332.687,16693074,10.23357868,10,80.25,0,54701.7728030611,5597.9489591561,16.6305044608236,10.9096513974473
"NLD",2012,845689017065.625,16754962,10.53898716,10,80.24,0,50473.9442002689,5319.4424984119,16.6342050111713,10.8292125256818
"NLD",2013,883951539006.669,16804432,10.58363628,10,80.22,0,52602.2860520766,5567.23463071695,16.6371532191057,10.8705148588475
"NLD",2014,901556501756.467,16865008,10.56703758,10,80.21,0,53457.2234864322,5648.84489503588,16.6407515008329,10.8866370520634
"NLD",2015,775743675302.734,16939923,10.32393837,10,80.19,0,45793.8135434697,4727.72508750053,16.6451837017233,10.7319042855087
"NLD",2016,797163949289.885,17030314,10.05679512,10,80.17,0,46808.5291492503,4707.43787522558,16.6505054905194,10.7538207120797
"NLD",2017,848233537845.884,17131296,10.1082983,10,NA,0,49513.6817346384,5004.99064904987,16.656417524181,10.8100043090453
"NLD",2018,929733599796.862,17231624,10.01993561,10,NA,0,53955.0770024266,5406.26397396906,16.6622568582702,10.895907071957
"NLD",2019,928903005576.469,17344874,10.14039612,NA,NA,0,53554.9007491475,5430.6790776364,16.6688075740183,10.8884625889461
"NLD",2020,932560861701.17,17441500,11.22355747,NA,NA,0,53467.9277413737,6001.00359807115,16.6743629819208,10.8868372716536
"NLD",2021,1054472123449.6,17533044,11.12490749,NA,NA,0,60141.9880911495,6690.7405377872,16.6795978870025,11.0044635137139
"NLD",2022,1046540797548.64,17700982,10.10068321,NA,NA,0,59123.3185564869,5971.85911062988,16.6891306762311,10.9873806865989
"NLD",2023,1154361305398.06,17877117,NA,NA,NA,0,64572.0059558854,NA,16.6990320730981,11.0755362515138
"NLD",2024,1227543925316.41,17994237,NA,NA,NA,0,68218.7261019409,NA,16.7055620979295,11.1304743824172
"NOR",1946,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1947,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1948,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1949,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1950,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1951,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1952,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1953,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1954,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1955,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1956,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1957,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1958,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1959,NA,NA,NA,10,NA,0,NA,NA,NA,NA
"NOR",1960,5197398721.41367,3581239,NA,10,NA,0,1451.2850779894,NA,15.0912193878872,7.28020470359985
"NOR",1961,5669689210.3186,3609800,NA,10,NA,0,1570.63804374719,NA,15.0991629271123,7.35923721307654
"NOR",1962,6107076928.63372,3638918,NA,10,NA,0,1678.26725653992,NA,15.1071969426773,7.42551714522684
"NOR",1963,6553269535.51009,3666537,NA,10,NA,0,1787.31853394909,NA,15.1147581778329,7.48847174994567
"NOR",1964,7206522121.80418,3694339,NA,10,NA,0,1950.69324222931,NA,15.1223122059692,7.57594009721504
"NOR",1965,8111945661.21624,3723168,NA,10,NA,0,2178.77508111808,NA,15.130085476736,7.68651810846875
"NOR",1966,8753940266.90184,3753012,NA,10,NA,0,2332.51059866098,NA,15.1380692755541,7.75470047661728
"NOR",1967,9577383653.18303,3784539,NA,10,NA,0,2530.66057799458,NA,15.1464346408705,7.83623564566298
"NOR",1968,10227087165.2414,3816486,NA,10,NA,0,2679.71300438188,NA,15.1548406619315,7.89346497985337
"NOR",1969,11136187439.8326,3847707,NA,10,NA,0,2894.2399823668,NA,15.1629879444175,7.97047782786081
"NOR",1970,12814123115.2613,3875763,NA,10,NA,0,3306.21947607769,NA,15.1702531046125,8.10356066337577
"NOR",1971,14583114840.0629,3903039,NA,10,NA,0,3736.34873749991,NA,15.1772660384264,8.22586414014757
"NOR",1972,17358610849.701,3933004,NA,10,NA,0,4413.57569168529,NA,15.1849140684488,8.39244045434955
"NOR",1973,22534253702.8686,3960612,NA,10,NA,0,5689.58880669669,NA,15.1919091167443,8.64639325855067
"NOR",1974,27145693810.1341,3985258,NA,10,NA,0,6811.52733653232,NA,15.1981126108962,8.82637165248916
"NOR",1975,32877805200.023,4007313,NA,10,NA,0,8204.45151152979,NA,15.2036314998693,9.01243215321295
"NOR",1976,35942270686.3374,4026152,NA,10,NA,0,8927.20162734477,NA,15.2083216390643,9.09685825716209
"NOR",1977,41508030431.1074,4043205,NA,10,NA,0,10266.1206718698,NA,15.2125482522595,9.236604497568
"NOR",1978,46522900253.7054,4058671,NA,10,NA,0,11462.5945916053,NA,15.216366138089,9.34684436879722
"NOR",1979,53132244623.9213,4072517,NA,10,NA,0,13046.5372210653,NA,15.2197717937897,9.47627803049528
"NOR",1980,64439382896.0156,4085620,NA,10,NA,0,15772.2409073814,NA,15.2229840495454,9.66600676925199
"NOR",1981,63596654760.8677,4099702,NA,10,NA,0,15512.5067043575,NA,15.2264248461062,9.64940186170342
"NOR",1982,62647195537.6511,4114787,NA,10,NA,0,15224.8939100982,NA,15.2300976289067,9.63068712441577
